2.51511158766223e+12,3.90506165503786e+05,2.36579708258020e+11,3.03452127471131e+09,5.04276117886999e+10
-1.53473777496896e+06,1.11505870827065e+04,8.24915369203818e+08,-6.44728858812908e+07,0.00000000000000e+00
2.56225813367203e+11,2.24857211716159e+09,1.79505726279775e+10,0.00000000000000e+00,0.00000000000000e+00
-4.26219420485224e+09,2.70908908966520e+08,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
5.83923438946474e+10,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.34136665582970e+05,-3.97300068422088e+04,3.80445318685024e+08,-5.35455100265491e+08,0.00000000000000e+00
-2.04117766219268e+04,2.70754006316896e+08,-4.09415505252738e+07,0.00000000000000e+00,0.00000000000000e+00
2.33791603724424e+09,-1.21220546531137e+08,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.16110936702424e+07,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.77803136543813e+11,-3.13338475798863e+09,1.01002224660238e+10,0.00000000000000e+00,0.00000000000000e+00
2.16954454763097e+09,-1.70766542398849e+08,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.11987229205265e+10,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-1.96103196202363e+09,6.58508549290304e+08,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
3.05119933602827e+06,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
3.00581786591430e+10,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
