9.73075495193406e+10,3.88946824582255e+04,9.53748060457913e+08,-2.50030477586087e+06,1.99033460841470e+07
2.13774169059808e+03,1.33643742895380e+03,8.69433902185978e+06,1.56630834576385e+05,0.00000000000000e+00
1.72145038515692e+09,-4.43057085316930e+05,1.32771680308956e+07,0.00000000000000e+00,0.00000000000000e+00
-7.74359796996990e+06,-2.57393799222644e+05,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
6.31934998924303e+07,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-1.52608872634373e+04,-5.74050096155088e+02,1.83105134850205e+06,2.38972224350335e+05,0.00000000000000e+00
-2.22327590259840e+03,3.94119713795328e+05,2.51224976705722e+05,0.00000000000000e+00,0.00000000000000e+00
-1.72744819000938e+06,-1.32680937971037e+05,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-3.52755830051078e+04,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
5.57289719798043e+08,1.84378541919986e+06,3.74126342332783e+06,0.00000000000000e+00,0.00000000000000e+00
-2.35732808902987e+06,1.90431627884133e+03,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.13136261147726e+06,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-6.14095526268155e+05,-1.02366588091289e+05,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
-1.23806382044179e+05,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
6.93093326028954e+06,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
